Time Stamp, NOXCNC1-INST (PPB), NOCNC1-INST (PPB), NO2CNC1-INST (PPB), STABIL-INST (PPM)
04/01/2024 00:08:01,    28.3205,     8.6560,    19.6645,     0.3585
04/01/2024 00:09:01,    27.8192,     8.4093,    19.4100,     0.3103
04/01/2024 00:10:01,    28.1740,     8.6937,    19.4803,     0.3917
04/01/2024 00:11:01,    28.7886,     8.5675,    20.2211,     0.3556
04/01/2024 00:12:01,    27.4973,     8.6186,    18.8787,     0.4082
04/01/2024 00:13:01,    27.0798,     8.9067,    18.1731,     0.5693
04/01/2024 00:14:01,    26.5912,     8.3365,    18.2548,     0.8156
04/01/2024 00:15:01,    25.9152,     8.3881,    17.5271,     0.9689
04/01/2024 00:16:01,    25.9246,     7.9925,    17.9321,     0.5109
04/01/2024 00:17:01,    25.2850,     7.6045,    17.6805,     0.4495
04/01/2024 00:18:01,    24.7119,     8.1493,    16.5626,     0.5852
04/01/2024 00:19:01,    24.0232,     8.0992,    15.9240,     0.6632
04/01/2024 00:20:01,    23.6785,     8.0812,    15.5974,     0.6929
04/01/2024 00:21:01,    24.3839,     8.5452,    15.8387,     0.4874
04/01/2024 00:22:01,    24.5531,     8.7547,    15.7983,     0.3448
04/01/2024 00:23:01,    24.4190,     8.5058,    15.9132,     0.2889
04/01/2024 00:24:01,    24.5657,     9.1926,    15.3731,     0.2975
04/01/2024 00:25:01,    25.0605,     9.1125,    15.9480,     0.2512
04/01/2024 00:26:01,    24.8520,     8.9794,    15.8726,     0.3357
04/01/2024 00:27:01,    24.7864,     8.8155,    15.9709,     0.2981
04/01/2024 00:28:01,    24.7553,     8.6924,    16.0629,     0.1778
04/01/2024 00:29:01,    23.5205,     8.4478,    15.0727,     0.3978
04/01/2024 00:30:01,    23.1616,     8.1500,    15.0116,     0.7227
04/01/2024 00:31:01,    22.6388,     7.8153,    14.8236,     0.8367
04/01/2024 00:32:01,    22.5835,     7.6563,    14.9271,     0.7003
04/01/2024 00:33:01,    22.9808,     7.6443,    15.3365,     0.3206
04/01/2024 00:34:01,    23.2302,     7.8971,    15.3330,     0.2272
04/01/2024 00:35:01,    22.9679,     7.9468,    15.0211,     0.2263
04/01/2024 00:36:01,    24.6664,     7.9579,    16.7085,     0.5807
04/01/2024 00:37:01,    24.2459,     8.1966,    16.0493,     0.8272
04/01/2024 00:38:01,    24.1629,     8.0608,    16.1022,     0.7300
04/01/2024 00:39:01,    23.7570,     7.8404,    15.9166,     0.5201
04/01/2024 00:40:01,    23.6727,     8.0875,    15.5852,     0.4302
04/01/2024 00:41:01,    22.7788,     7.9873,    14.7915,     0.4668
04/01/2024 00:42:01,    22.3928,     7.6803,    14.7126,     0.6789
04/01/2024 00:43:01,    21.8993,     7.8743,    14.0250,     0.7514
04/01/2024 00:44:01,    22.6611,     8.0365,    14.6246,     0.5954
04/01/2024 00:45:01,    22.7705,     7.9955,    14.7750,     0.3746
04/01/2024 00:46:01,    23.1651,     8.1677,    14.9975,     0.4775
04/01/2024 00:47:01,    23.3310,     8.0362,    15.2948,     0.4943
04/01/2024 00:48:01,    23.7417,     8.2105,    15.5312,     0.3277
04/01/2024 00:49:01,    24.0487,     8.4404,    15.6084,     0.3540
04/01/2024 00:50:01,    23.1931,     7.5342,    15.6589,     0.2734
04/01/2024 00:51:01,    22.4105,     7.0155,    15.3950,     0.4075
04/01/2024 00:52:01,    22.0616,     7.6427,    14.4190,     0.7036
04/01/2024 00:53:01,    21.5636,     7.6110,    13.9526,     0.7341
04/01/2024 00:54:01,    21.9673,     8.5357,    13.4317,     0.5446
04/01/2024 00:55:01,    22.0488,     7.8470,    14.2019,     0.2463
04/01/2024 00:56:01,    22.1981,     7.9907,    14.2074,     0.1865
04/01/2024 00:57:01,    23.5841,     8.7498,    14.8343,     0.5313
04/01/2024 00:58:02,    24.1647,     8.6759,    15.4888,     0.8819
04/01/2024 00:59:01,    25.1778,     8.5520,    16.6258,     1.1570
04/01/2024 01:00:01,    24.7805,     8.5193,    16.2612,     0.9637
04/01/2024 01:01:01,    24.8450,     7.9898,    16.8552,     0.4942
04/01/2024 01:02:01,    24.0430,     8.2908,    15.7522,     0.3610
04/01/2024 01:03:01,    23.2436,     8.1707,    15.0729,     0.5735
04/01/2024 01:04:01,    22.1858,     8.3418,    13.8440,     0.8337
04/01/2024 01:05:01,    21.7062,     8.4923,    13.2139,     0.9876
04/01/2024 01:06:01,    21.7103,     8.5823,    13.1280,     0.8252
04/01/2024 01:07:01,    21.8165,     8.5091,    13.3074,     0.5273
04/01/2024 01:08:01,    22.5537,     8.6294,    13.9243,     0.2096
04/01/2024 01:09:01,    22.5813,     8.2015,    14.3798,     0.4029
04/01/2024 01:10:01,    24.2463,     7.7600,    16.4863,     4.6515
04/01/2024 01:11:01,    25.4245,     6.5356,    18.8888,     4.6287
04/01/2024 01:12:01,    25.7979,    11.3523,    14.4456,     4.2971
04/01/2024 01:13:01,    23.9990,    10.8788,    13.1202,     3.9803
04/01/2024 01:14:01,    25.0083,    10.7904,    14.2179,     1.2249
04/01/2024 01:15:01,    25.0579,    10.1085,    14.9494,     0.5505
04/01/2024 01:16:01,    25.1593,     9.5522,    15.6071,     0.4301
04/01/2024 01:17:01,    24.7739,     9.4666,    15.3073,     0.2956
04/01/2024 01:18:01,    24.9734,     9.7412,    15.2321,     0.1941
04/01/2024 01:19:01,    24.8956,     9.0568,    15.8387,     0.2028
04/01/2024 01:20:01,    24.2347,     9.0298,    15.2049,     0.2539
04/01/2024 01:21:01,    23.2007,     8.3390,    14.8617,     0.5956
04/01/2024 01:22:01,    22.7520,     8.4147,    14.3373,     0.8512
04/01/2024 01:23:01,    23.1631,     8.0104,    15.1527,     0.7706
04/01/2024 01:24:01,    23.4375,     7.3871,    16.0504,     0.4287
04/01/2024 01:25:01,    23.3668,     7.2347,    16.1321,     0.3212
04/01/2024 01:26:01,    23.5440,     6.9816,    16.5624,     0.3043
04/01/2024 01:27:01,    23.8569,     7.6033,    16.2536,     0.2393
04/01/2024 01:28:01,    24.2512,     7.5466,    16.7046,     0.3703
04/01/2024 01:29:01,    23.8209,     7.3700,    16.4509,     0.4438
04/01/2024 01:30:01,    23.4991,     7.4391,    16.0600,     0.3450
04/01/2024 01:31:01,    23.9762,     7.8497,    16.1264,     0.3339
04/01/2024 01:32:01,    23.8197,     8.6031,    15.2166,     0.3466
04/01/2024 01:33:01,    23.9330,     8.5339,    15.3991,     0.1888
04/01/2024 01:34:01,    24.2213,     8.7717,    15.4495,     0.1947
04/01/2024 01:35:01,    24.0976,     8.7188,    15.3788,     0.1734
04/01/2024 01:36:01,    25.7377,     9.2163,    16.5214,     0.5940
04/01/2024 01:37:01,    27.0040,     9.2848,    17.7192,     1.1897
04/01/2024 01:38:01,    26.6954,     9.1865,    17.5089,     1.1853
04/01/2024 01:39:01,    26.6667,     8.2807,    18.3860,     0.8771
04/01/2024 01:40:01,    27.3133,     8.5161,    18.7971,     0.4316
04/01/2024 01:41:01,    27.4306,     8.4617,    18.9688,     0.3973
04/01/2024 01:42:01,    27.7516,     8.8826,    18.8689,     0.4673
04/01/2024 01:43:01,    26.8189,     8.9330,    17.8859,     0.4386
04/01/2024 01:44:01,    27.5869,     8.9364,    18.6506,     0.4466
04/01/2024 01:45:01,    27.7658,     9.0493,    18.7165,     0.4504
04/01/2024 01:46:01,    28.0233,     9.5951,    18.4283,     0.3949
04/01/2024 01:47:01,    27.5342,     9.3459,    18.1883,     0.4226
04/01/2024 01:48:01,    25.8952,     8.7167,    17.1785,     0.6361
04/01/2024 01:49:01,    25.4738,     8.9989,    16.4749,     1.0426
04/01/2024 01:50:01,    24.5565,     8.4214,    16.1351,     1.2149
04/01/2024 01:51:01,    24.9114,     8.7570,    16.1544,     0.8542
04/01/2024 01:52:01,    23.9827,     9.1898,    14.7929,     0.5495
04/01/2024 01:53:01,    24.1303,     8.8530,    15.2773,     0.4598
04/01/2024 01:54:01,    24.5117,     8.6068,    15.9049,     0.3216
04/01/2024 01:55:01,    24.7867,     8.0530,    16.7337,     0.3154
04/01/2024 01:56:01,    25.4013,     7.6511,    17.7502,     0.4856
04/01/2024 01:57:01,    25.3867,     7.1084,    18.2784,     0.5035
04/01/2024 01:58:01,    24.8248,     6.7115,    18.1133,     0.3001
04/01/2024 01:59:01,    24.6374,     5.6196,    19.0178,     0.2352
04/01/2024 02:00:01,    24.7398,     5.8106,    18.9291,     0.2556
04/01/2024 02:01:01,    24.3594,     5.9233,    18.4361,     0.1741
04/01/2024 02:02:01,    23.5870,     6.8305,    16.7564,     0.3939
04/01/2024 02:03:01,    24.1316,     7.3086,    16.8229,     0.4725
04/01/2024 02:04:01,    23.9934,     7.1865,    16.8069,     0.3957
04/01/2024 02:05:01,    24.1815,     7.3835,    16.7980,     0.2113
04/01/2024 02:06:01,    24.3971,     7.8501,    16.5471,     0.1989
04/01/2024 02:07:01,    24.0476,     7.8770,    16.1705,     0.1971
04/01/2024 02:08:01,    24.1352,     7.4843,    16.6509,     0.2128
04/01/2024 02:09:01,    24.1905,     7.7039,    16.4866,     0.2278
04/01/2024 02:10:01,    23.2687,     7.9928,    15.2758,     0.2966
04/01/2024 02:11:01,    24.0901,     8.9886,    15.1016,     0.2481
04/01/2024 02:12:01,    24.0923,     9.4089,    14.6834,     0.2533
04/01/2024 02:13:01,    24.1954,     9.3277,    14.8677,     0.2484
04/01/2024 02:14:01,    24.4033,     9.6017,    14.8016,     0.2268
04/01/2024 02:15:01,    25.0337,     9.2970,    15.7367,     0.3027
04/01/2024 02:16:01,    24.2462,     9.3442,    14.9019,     0.3725
04/01/2024 02:17:01,    23.4543,     9.0843,    14.3699,     0.4038
04/01/2024 02:18:01,    26.3063,     9.5728,    16.7335,     0.7138
04/01/2024 02:19:01,    23.6509,     8.6848,    14.9661,     1.6257
04/01/2024 02:20:01,    27.2007,    12.0633,    15.1374,     2.2797
04/01/2024 02:21:01,    24.9364,    11.3720,    13.5644,     2.3969
04/01/2024 02:22:02,    24.9905,    10.6733,    14.3172,     2.2966
04/01/2024 02:23:01,    24.5453,    10.1477,    14.3975,     1.2001
04/01/2024 02:24:01,    23.7581,     9.2560,    14.5021,     0.8991
04/01/2024 02:25:01,    23.6949,     7.9571,    15.7378,     0.5956
04/01/2024 02:26:01,    23.1650,     7.3863,    15.7787,     0.6101
04/01/2024 02:27:01,    23.5502,     7.5537,    15.9964,     0.3834
04/01/2024 02:28:01,    24.1286,     7.4229,    16.7057,     0.2870
04/01/2024 02:29:01,    23.6891,     7.2849,    16.4042,     0.3016
04/01/2024 02:30:01,    23.3329,     6.8166,    16.5163,     0.3112
04/01/2024 02:31:01,    23.2356,     7.1496,    16.0859,     0.2911
04/01/2024 02:32:01,    22.9762,     7.5286,    15.4476,     0.2688
04/01/2024 02:33:01,    23.5790,     7.1199,    16.4592,     0.2277
04/01/2024 02:34:01,    22.9924,     7.0867,    15.9058,     0.2168
04/01/2024 02:35:01,    22.6335,     7.6395,    14.9940,     0.2403
04/01/2024 02:36:01,    22.7923,     7.8928,    14.8995,     0.3291
04/01/2024 02:37:01,    23.1288,     7.9576,    15.1712,     0.3279
04/01/2024 02:38:01,    22.5834,     8.2623,    14.3211,     0.2717
04/01/2024 02:39:01,    22.5945,     8.5162,    14.0784,     0.2874
04/01/2024 02:40:01,    22.5720,     8.2592,    14.3129,     0.3016
04/01/2024 02:41:01,    22.6219,     8.0690,    14.5528,     0.2768
04/01/2024 02:42:01,    23.3777,     8.0202,    15.3575,     0.3502
04/01/2024 02:43:01,    23.6318,     7.8351,    15.7966,     0.4930
04/01/2024 02:44:01,    24.3672,     8.2150,    16.1522,     0.5988
04/01/2024 02:45:01,    24.4260,     8.2624,    16.1635,     0.6349
04/01/2024 02:46:01,    24.7097,     7.6910,    17.0186,     0.5574
04/01/2024 02:47:01,    24.7644,     7.7457,    17.0187,     0.4518
04/01/2024 02:48:01,    24.2728,     7.8482,    16.4247,     0.2564
04/01/2024 02:49:01,    23.1386,     7.5804,    15.5582,     0.5192
04/01/2024 02:50:01,    23.6530,     6.9872,    16.6658,     0.5801
04/01/2024 02:51:01,    23.4846,     7.5057,    15.9790,     0.5730
04/01/2024 02:52:01,    23.5319,     7.2978,    16.2341,     0.2723
04/01/2024 02:53:01,    22.8547,     7.3842,    15.4705,     0.3209
04/01/2024 02:54:01,    22.9050,     7.3596,    15.5454,     0.3213
04/01/2024 02:55:01,    23.3000,     7.4214,    15.8786,     0.3667
04/01/2024 02:56:01,    23.1627,     7.7830,    15.3797,     0.3065
04/01/2024 02:57:01,    22.2702,     7.7097,    14.5605,     0.3566
04/01/2024 02:58:01,    22.0963,     6.9808,    15.1154,     0.4374
04/01/2024 02:59:01,    22.8315,     7.1408,    15.6907,     0.4591
04/01/2024 03:00:01,    23.7724,     7.2928,    16.4796,     0.5226
04/01/2024 03:01:01,    24.3633,     7.5016,    16.8617,     0.8493
04/01/2024 03:02:01,    23.8035,     7.0974,    16.7061,     0.7864
04/01/2024 03:03:01,    24.1623,     7.1029,    17.0593,     0.4351
04/01/2024 03:04:01,    24.7510,     7.1849,    17.5661,     0.3358
04/01/2024 03:05:01,    24.7446,     7.7398,    17.0048,     0.4177
04/01/2024 03:06:01,    24.3505,     7.5701,    16.7804,     0.3919
04/01/2024 03:07:01,    24.4570,     7.4917,    16.9653,     0.2226
04/01/2024 03:08:01,    24.6447,     7.5190,    17.1258,     0.2005
04/01/2024 03:09:01,    24.5725,     8.0327,    16.5399,     0.1799
04/01/2024 03:10:01,    24.6506,     8.0127,    16.6379,     0.2131
04/01/2024 03:11:01,    24.0808,     8.6305,    15.4503,     0.2273
04/01/2024 03:12:01,    23.9444,     8.3019,    15.6424,     0.2712
04/01/2024 03:13:01,    24.2496,     8.5601,    15.6895,     0.2058
04/01/2024 03:14:01,    23.7776,     8.8117,    14.9659,     0.2705
04/01/2024 03:15:01,    23.8111,     8.6375,    15.1737,     0.2530
04/01/2024 03:16:01,    23.8836,     8.7392,    15.1444,     0.2612
04/01/2024 03:17:01,    23.3891,     8.3699,    15.0192,     0.2486
04/01/2024 03:18:01,    24.5615,     8.1797,    16.3818,     0.3053
04/01/2024 03:19:01,    24.7582,     8.5306,    16.2276,     0.4635
04/01/2024 03:20:01,    25.0490,     8.7328,    16.3163,     0.5558
04/01/2024 03:21:01,    25.2940,     9.1842,    16.1098,     0.6313
04/01/2024 03:22:01,    24.8500,     9.1985,    15.6515,     0.3443
04/01/2024 03:23:01,    26.1344,     9.1348,    16.9996,     0.3735
04/01/2024 03:24:01,    25.4060,     9.0840,    16.3220,     0.2921
04/01/2024 03:25:01,    24.9140,     8.5943,    16.3198,     0.3463
04/01/2024 03:26:01,    24.2093,     8.2193,    15.9900,     0.5155
04/01/2024 03:27:01,    23.4654,     7.9700,    15.4954,     0.7116
04/01/2024 03:28:01,    23.9307,     7.7400,    16.1907,     0.5678
04/01/2024 03:29:01,    23.4888,     8.0949,    15.3938,     0.4054
04/01/2024 03:30:01,    22.7987,     7.6574,    15.1413,     0.4924
04/01/2024 03:31:01,    23.5046,     7.7388,    15.7657,     0.4860
04/01/2024 03:32:01,    23.9671,     7.4845,    16.4825,     0.4943
04/01/2024 03:33:01,    24.1487,     7.2661,    16.8825,     0.4728
04/01/2024 03:34:01,    23.9252,     7.1619,    16.7633,     0.4295
04/01/2024 03:35:01,    24.0893,     7.1312,    16.9581,     0.1945
04/01/2024 03:36:01,    23.3932,     7.2975,    16.0956,     0.2974
04/01/2024 03:37:01,    23.8323,     6.7891,    17.0432,     0.3251
04/01/2024 03:38:01,    22.8339,     6.2932,    16.5406,     0.4453
04/01/2024 03:39:01,    22.1436,     5.9529,    16.1908,     0.6269
04/01/2024 03:40:01,    22.5822,     6.6562,    15.9260,     0.6916
04/01/2024 03:41:01,    23.0115,     6.6537,    16.3578,     0.5504
04/01/2024 03:42:01,    23.0738,     6.6239,    16.4500,     0.4072
04/01/2024 03:43:01,    23.5871,     6.6417,    16.9454,     0.5020
04/01/2024 03:44:01,    23.6394,     7.2095,    16.4298,     0.5086
04/01/2024 03:45:01,    23.4221,     7.7426,    15.6795,     0.3605
04/01/2024 03:46:01,    23.5582,     7.9726,    15.5856,     0.2910
04/01/2024 03:47:01,    22.8383,     8.2720,    14.5663,     0.3051
04/01/2024 03:48:01,    22.3037,     7.2379,    15.0658,     0.4176
04/01/2024 03:49:01,    22.2591,     7.3110,    14.9481,     0.5158
04/01/2024 03:50:01,    22.1472,     7.5332,    14.6140,     0.4579
04/01/2024 03:51:01,    22.0062,     7.8672,    14.1390,     0.3914
04/01/2024 03:52:01,    23.0709,     7.9835,    15.0874,     0.4214
04/01/2024 03:53:01,    23.9022,     8.2873,    15.6149,     0.7801
04/01/2024 03:54:01,    24.5379,     8.6695,    15.8684,     0.9244
04/01/2024 03:55:01,    25.4132,     9.4215,    15.9917,     0.9125
04/01/2024 03:56:01,    25.8708,     9.1532,    16.7176,     0.8605
04/01/2024 03:57:01,    26.4248,     9.4223,    17.0025,     0.8207
04/01/2024 03:58:01,    25.4114,     9.4012,    16.0102,     0.5427
04/01/2024 03:59:01,    25.8464,     9.1929,    16.6535,     0.3588
04/01/2024 04:00:01,    26.2472,     9.7604,    16.4869,     0.3338
04/01/2024 04:01:01,    25.1104,     9.5319,    15.5785,     0.3711
04/01/2024 04:02:01,    24.5906,     9.6734,    14.9173,     0.5040
04/01/2024 04:03:01,    23.8543,     9.4101,    14.4442,     0.7104
04/01/2024 04:04:01,    23.1264,    10.0493,    13.0770,     0.9339
04/01/2024 04:05:01,    24.3111,    10.3221,    13.9890,     0.6112
04/01/2024 04:06:01,    23.5693,    10.5909,    12.9784,     0.4321
04/01/2024 04:07:01,    23.3440,     9.8657,    13.4783,     0.2804
04/01/2024 04:08:01,    24.4834,     9.9953,    14.4881,     0.3609
04/01/2024 04:09:01,    25.5011,    10.1462,    15.3549,     0.7069
04/01/2024 04:10:01,    25.9761,     9.9870,    15.9891,     0.9278
04/01/2024 04:11:01,    25.6018,     9.7843,    15.8175,     0.8351
04/01/2024 04:12:01,    25.0878,     9.4415,    15.6463,     0.3967
04/01/2024 04:13:01,    24.5891,     9.8205,    14.7686,     0.4761
04/01/2024 04:14:01,    24.4807,    10.0249,    14.4558,     0.6006
04/01/2024 04:15:01,    24.9370,     9.8019,    15.1351,     0.4549
04/01/2024 04:16:01,    24.5690,     9.7511,    14.8179,     0.3158
04/01/2024 04:17:01,    25.6979,     9.7198,    15.9781,     0.4516
04/01/2024 04:18:01,    25.9905,    10.1976,    15.7928,     0.5935
04/01/2024 04:19:01,    26.9291,    10.2310,    16.6981,     0.7618
04/01/2024 04:20:01,    27.0058,     9.7634,    17.2424,     0.8089
04/01/2024 04:21:01,    27.0045,     9.7094,    17.2951,     0.5402
04/01/2024 04:22:01,    26.5561,     9.3785,    17.1776,     0.2821
04/01/2024 04:23:01,    24.8533,     9.4814,    15.3719,     0.3800
04/01/2024 04:24:01,    24.6233,     9.3895,    15.2337,     0.8761
04/01/2024 04:25:01,    24.0351,     8.5406,    15.4945,     1.0252
04/01/2024 04:26:01,    24.1184,     9.0308,    15.0876,     0.9214
04/01/2024 04:27:01,    24.9223,     9.2645,    15.6578,     0.4066
04/01/2024 04:28:01,    24.5664,     9.6389,    14.9275,     0.2975
04/01/2024 04:29:01,    24.4207,     9.8868,    14.5339,     0.2709
04/01/2024 04:30:01,    24.3904,     9.6440,    14.7464,     0.2054
04/01/2024 04:31:01,    24.7834,     9.9574,    14.8260,     0.1555
04/01/2024 04:32:01,    25.3022,    10.3096,    14.9926,     0.3403
04/01/2024 04:33:01,    24.8327,     9.2748,    15.5579,     0.3761
04/01/2024 04:34:01,    25.1239,     9.4918,    15.6321,     0.3794
04/01/2024 04:35:01,    24.6737,     9.0296,    15.6441,     0.3338
04/01/2024 04:36:01,    25.0263,     8.9724,    16.0539,     0.2991
04/01/2024 04:37:01,    26.2252,     9.0188,    17.2064,     0.5064
04/01/2024 04:38:01,    25.8825,     8.7936,    17.0889,     0.6024
04/01/2024 04:39:01,    25.9285,     9.0077,    16.9208,     0.5587
04/01/2024 04:40:01,    26.0640,     8.9742,    17.0898,     0.3344
04/01/2024 04:41:01,    25.3728,     8.6834,    16.6894,     0.2495
04/01/2024 04:42:01,    25.5567,     8.4099,    17.1468,     0.3162
04/01/2024 04:43:01,    24.8434,     8.2867,    16.5567,     0.3262
04/01/2024 04:44:01,    23.9369,     8.2733,    15.6636,     0.6731
04/01/2024 04:45:01,    23.1275,     7.8087,    15.3188,     1.0141
04/01/2024 04:46:01,    23.0772,     7.4129,    15.6643,     1.1500
04/01/2024 04:47:01,    23.0712,     7.3517,    15.7195,     0.7123
04/01/2024 04:48:01,    24.0365,     7.0073,    17.0292,     0.3540
04/01/2024 04:49:01,    23.3593,     6.9496,    16.4097,     0.3746
04/01/2024 04:50:01,    23.1393,     7.0802,    16.0590,     0.3306
04/01/2024 04:51:01,    23.6445,     6.9340,    16.7104,     0.2935
04/01/2024 04:52:01,    23.6041,     6.4213,    17.1828,     0.2298
04/01/2024 04:53:01,    23.8297,     6.1247,    17.7050,     0.1918
04/01/2024 04:54:01,    23.0828,     6.1836,    16.8992,     0.2309
04/01/2024 04:55:01,    22.1574,     5.9225,    16.2349,     0.4985
04/01/2024 04:56:01,    22.2498,     5.7592,    16.4906,     0.7003
04/01/2024 04:57:01,    22.0292,     5.3254,    16.7038,     0.6428
04/01/2024 04:58:01,    21.3967,     6.2179,    15.1788,     0.4579
04/01/2024 04:59:01,    21.2020,     5.7791,    15.4229,     0.3713
04/01/2024 05:00:01,    20.7255,     5.2502,    15.4753,     0.4167
04/01/2024 05:01:01,    21.6448,     5.3388,    16.3060,     0.3749
04/01/2024 05:02:01,    22.4532,     5.5169,    16.9362,     0.4731
04/01/2024 05:03:01,    23.0884,     5.6330,    17.4554,     0.8293
04/01/2024 05:04:01,    23.4571,     5.5331,    17.9239,     0.9372
04/01/2024 05:05:01,    23.8912,     5.7539,    18.1373,     0.7594
04/01/2024 05:06:01,    23.5049,     5.9844,    17.5205,     0.4767
04/01/2024 05:07:01,    23.1538,     6.1914,    16.9624,     0.4707
04/01/2024 05:08:01,    22.3816,     6.2061,    16.1755,     0.6282
04/01/2024 05:09:01,    21.5736,     6.3488,    15.2248,     0.8093
04/01/2024 05:10:01,    21.5168,     6.7499,    14.7669,     0.6665
04/01/2024 05:11:01,    22.6281,     6.3905,    16.2375,     0.5245
04/01/2024 05:12:01,    22.3910,     6.2219,    16.1691,     0.4680
04/01/2024 05:13:01,    23.6353,     6.5264,    17.1089,     0.5324
04/01/2024 05:14:01,    23.6148,     6.6982,    16.9166,     0.8327
04/01/2024 05:15:01,    24.1596,     7.4160,    16.7436,     0.6804
04/01/2024 05:16:01,    24.9283,     7.4652,    17.4631,     0.7214
04/01/2024 05:17:01,    24.7192,     7.5049,    17.2144,     0.4492
04/01/2024 05:18:01,    24.0465,     8.4306,    15.6159,     0.4451
04/01/2024 05:19:01,    24.9171,     9.0416,    15.8756,     0.3252
04/01/2024 05:20:01,    24.3812,     9.3106,    15.0706,     0.3454
04/01/2024 05:21:01,    24.8307,     8.9590,    15.8717,     0.3434
04/01/2024 05:22:01,    24.9260,     8.3065,    16.6195,     0.3524
04/01/2024 05:23:01,    25.2971,     8.1411,    17.1560,     0.2653
04/01/2024 05:24:01,    24.7449,     8.3521,    16.3929,     0.2981
04/01/2024 05:25:01,    24.5761,     7.3064,    17.2697,     0.3222
04/01/2024 05:26:01,    24.4859,     7.2968,    17.1892,     0.3315
04/01/2024 05:27:01,    24.6926,     7.7431,    16.9495,     0.3146
04/01/2024 05:28:01,    25.0378,     8.1547,    16.8830,     0.2049
04/01/2024 05:29:01,    24.4496,     7.2746,    17.1750,     0.2281
04/01/2024 05:30:01,    25.0655,     7.2975,    17.7680,     0.2155
04/01/2024 05:31:01,    24.7020,     7.5619,    17.1401,     0.1947
04/01/2024 05:32:01,    24.7558,     7.2460,    17.5098,     0.1820
04/01/2024 05:33:01,    24.9474,     6.7057,    18.2417,     0.1980
04/01/2024 05:34:01,    25.3430,     6.4540,    18.8890,     0.1926
04/01/2024 05:35:01,    25.4662,     6.5793,    18.8869,     0.2112
04/01/2024 05:36:01,    25.4962,     7.0594,    18.4368,     0.2016
04/01/2024 05:37:01,    25.2972,     7.2201,    18.0770,     0.1638
04/01/2024 05:38:01,    24.8743,     7.3061,    17.5683,     0.2592
04/01/2024 05:39:01,    23.8430,     7.4637,    16.3793,     0.4342
04/01/2024 05:40:01,    23.7623,     7.5876,    16.1748,     0.7057
04/01/2024 05:41:01,    24.0812,     7.2548,    16.8265,     0.6249
04/01/2024 05:42:01,    23.4709,     6.5752,    16.8957,     0.4574
04/01/2024 05:43:01,    22.9207,     5.9112,    17.0095,     0.3708
04/01/2024 05:44:01,    22.4023,     5.6205,    16.7818,     0.5277
04/01/2024 05:45:01,    22.3750,     4.4322,    17.9429,     0.5416
04/01/2024 05:46:01,    21.9723,     4.4422,    17.5300,     0.4240
04/01/2024 05:47:01,    20.3773,     4.2445,    16.1328,     0.5358
04/01/2024 05:48:01,    19.6349,     4.4669,    15.1680,     0.9721
04/01/2024 05:49:01,    19.5736,     4.1453,    15.4283,     1.1093
04/01/2024 05:50:01,    19.8924,     4.6707,    15.2217,     0.8111
04/01/2024 05:51:01,    19.5572,     4.6309,    14.9263,     0.3340
04/01/2024 05:52:01,    18.8172,     5.2065,    13.6107,     0.3555
04/01/2024 05:53:01,    19.8088,     4.5632,    15.2456,     0.4227
04/01/2024 05:54:01,    20.0935,     4.3258,    15.7677,     0.3383
04/01/2024 05:55:01,    20.8091,     4.4251,    16.3840,     0.5156
04/01/2024 05:56:01,    20.5371,     4.5180,    16.0191,     0.7178
04/01/2024 05:57:01,    21.0230,     4.7935,    16.2295,     0.5516
04/01/2024 05:58:01,    22.0334,     5.2693,    16.7642,     0.4863
04/01/2024 05:59:01,    22.8815,     5.5630,    17.3185,     0.6650
04/01/2024 06:00:01,    23.0287,     5.9894,    17.0393,     0.8360
04/01/2024 06:01:01,    23.5824,     6.4999,    17.0825,     0.8905
04/01/2024 06:02:01,    23.4976,     7.5077,    15.9899,     0.7146
04/01/2024 06:03:01,    24.5837,     7.6470,    16.9367,     0.5547
04/01/2024 06:04:01,    24.8646,     7.9601,    16.9045,     0.5191
04/01/2024 06:05:01,    24.1074,     7.9692,    16.1383,     0.4667
04/01/2024 06:06:01,    24.0326,     8.0019,    16.0307,     0.4126
04/01/2024 06:07:01,    23.8989,     8.3694,    15.5296,     0.3483
04/01/2024 06:08:01,    23.5378,     7.9508,    15.5870,     0.3392
04/01/2024 06:09:01,    22.9800,     8.3464,    14.6336,     0.3453
04/01/2024 06:10:01,    23.2300,     8.6864,    14.5436,     0.4930
04/01/2024 06:11:01,    23.4822,     8.9066,    14.5756,     0.4184
04/01/2024 06:12:01,    23.4963,     8.6284,    14.8679,     0.2930
04/01/2024 06:13:01,    23.6396,     8.7515,    14.8882,     0.2889
04/01/2024 06:14:01,    23.6869,     8.4689,    15.2179,     0.2867
04/01/2024 06:15:01,    24.1802,     8.5389,    15.6413,     0.3346
04/01/2024 06:16:01,    25.9654,     8.5740,    17.3913,     0.5986
04/01/2024 06:17:01,    26.1467,     8.4141,    17.7326,     0.9431
04/01/2024 06:18:01,    27.0252,     8.3071,    18.7181,     1.1428
04/01/2024 06:19:01,    26.4543,     8.5395,    17.9148,     0.9566
04/01/2024 06:20:01,    27.3605,     8.7967,    18.5637,     0.4995
04/01/2024 06:21:01,    27.6048,     8.4462,    19.1586,     0.4590
04/01/2024 06:22:01,    28.2761,     9.1836,    19.0926,     0.5107
04/01/2024 06:23:01,    28.1715,     9.5331,    18.6384,     0.6312
