Time Stamp, NXCNC1-AVG (PPB), NOCNC1-AVG (PPB), N2CNC1-AVG (PPB), STABIL-AVG (PPM)
04/14/2023 22:00:01,    21.2687,     8.6903,    12.5784,     0.4973
04/14/2023 23:00:01,    16.5431,     8.6984,     7.8447,     0.3695
04/15/2023 00:00:01,    14.5402,     8.7113,     5.8289,     0.3105
04/15/2023 01:00:01,    12.8592,     8.7114,     4.1478,     0.2690
04/15/2023 02:00:01,    13.3039,     8.7140,     4.5899,     0.2643
04/15/2023 03:00:01,    13.7672,     8.7158,     5.0514,     0.2787
04/15/2023 04:00:01,    14.0861,     8.7143,     5.3719,     0.2831
04/15/2023 05:00:01,    13.9535,     8.7120,     5.2415,     0.2786
04/15/2023 06:00:01,    12.7613,     8.7259,     4.0353,     0.2451
04/15/2023 07:00:01,    12.2352,     8.7370,     3.4982,     0.2249
04/15/2023 08:00:01,    12.4088,     8.7040,     3.7048,     0.2343
04/15/2023 09:00:01,    12.4453,     8.7083,     3.7370,     0.2429
04/15/2023 10:00:01,    12.4324,     8.6940,     3.7384,     0.2342
04/15/2023 11:00:01,    11.9775,     8.7027,     3.2748,     0.2311
04/15/2023 12:00:01,    11.4425,     8.7198,     2.7228,     0.2002
04/15/2023 13:00:01,    11.1992,     8.6941,     2.5051,     0.1990
04/15/2023 14:00:02,    10.7784,     8.5979,     2.1805,     0.1968
04/15/2023 15:00:01,    10.8384,     8.7005,     2.1379,     0.1921
04/15/2023 16:00:01,    11.0735,     8.7195,     2.3540,     0.1986
04/15/2023 17:00:01,    11.0260,     8.6889,     2.3370,     0.1915
04/15/2023 18:00:02,    14.0383,     8.7174,     5.3209,     0.3121
04/15/2023 19:00:01,    15.5416,     8.7061,     6.8355,     0.3171
04/15/2023 20:00:01,    14.5659,     8.6883,     5.8776,     0.3078
04/15/2023 21:00:01,    13.8200,     8.7046,     5.1154,     0.2813
04/15/2023 22:00:01,    14.9702,     8.6718,     6.2983,     0.3121
04/15/2023 23:00:01,    16.4902,     9.1715,     7.3186,     0.3605
04/16/2023 00:00:01,    16.0585,     8.2844,     7.7742,     0.3554
04/16/2023 01:00:01,    15.3902,     8.7393,     6.6509,     0.3248
04/16/2023 02:00:01,    13.6829,     8.6363,     5.0466,     0.2722
04/16/2023 03:00:02,    11.5405,     8.6976,     2.8429,     0.2146
04/16/2023 04:00:01,    11.5115,     8.7037,     2.8078,     0.2155
04/16/2023 05:00:01,    12.8978,     8.7460,     4.1518,     0.2542
04/16/2023 06:00:02,    14.0713,     8.7654,     5.3059,     0.2847
04/16/2023 07:00:01,    12.8786,     8.6452,     4.2334,     0.2614
04/16/2023 08:00:01,    11.7436,     8.6995,     3.0441,     0.2143
04/16/2023 09:00:01,    12.2641,     8.7356,     3.5284,     0.2293
04/16/2023 10:00:01,    11.9006,     8.6932,     3.2075,     0.2251
04/16/2023 11:00:01,    10.5741,     8.7156,     1.8585,     0.1726
04/16/2023 12:00:01,    10.4569,     8.7150,     1.7418,     0.1662
04/16/2023 13:00:02,    10.1188,     8.7148,     1.4040,     0.1692
04/16/2023 14:00:01,    10.2583,     8.6935,     1.5648,     0.1734
04/16/2023 15:00:01,    10.8086,     8.7060,     2.1026,     0.1817
04/16/2023 16:00:01,    10.7999,     8.6938,     2.1061,     0.1879
04/16/2023 17:00:01,    11.5815,     8.7329,     2.8486,     0.2158
04/16/2023 18:00:02,    11.0263,     8.6662,     2.3601,     0.2067
04/16/2023 19:00:01,    11.2285,     8.7348,     2.4937,     0.2382
04/16/2023 20:00:01,    10.9198,     8.7006,     2.2193,     0.2073
04/16/2023 21:00:01,    10.7451,     8.6918,     2.0534,     0.1972
04/16/2023 22:00:01,    10.5107,     8.7101,     1.8007,     0.1795
04/16/2023 23:00:01,    10.4861,     8.7140,     1.7721,     0.1879
04/17/2023 00:00:01,    10.5853,     8.7079,     1.8774,     0.1783
04/17/2023 01:00:01,     9.5191,     8.6979,     0.8212,     0.1561
04/17/2023 02:00:01,     8.9779,     8.6981,     0.2798,     0.1328
04/17/2023 03:00:01,     8.5530,     8.6981,    -0.1451,     0.1248
04/17/2023 04:00:01,     8.9360,     8.7222,     0.2139,     0.1358
04/17/2023 05:00:01,     9.7325,     8.6967,     1.0358,     0.1509
04/17/2023 06:00:01,    10.1795,     8.7066,     1.4729,     0.1779
04/17/2023 07:00:02,     9.8128,     8.6741,     1.1387,     0.1628
04/17/2023 08:00:01,     8.9995,     8.6221,     0.3774,     0.1233
04/17/2023 09:00:01,     9.0938,     8.6802,     0.4136,     0.1316
04/17/2023 10:00:01,     9.1089,     8.7087,     0.4002,     0.1443
